Age,Age_sq,GP,MP,PTS_per_GP,TRB_per_GP,AST_per_GP,STL_per_GP,BLK_per_GP,TRB_per_min,AST_per_min,STL_per_min,BLK_per_min,FG%,3P%,FT%,USG%,BPM,VORP,AST_to_TOV,STL_BLK_sum,Toxic_Contract,Position_Clean,Experience_Category
25,0.8780869480170171,67,31.7,0.22985074626865673,0.06268656716417911,0.0208955223880597,0.007462686567164179,0.004477611940298508,0.13249211356466878,0.044164037854889586,0.015772870662460567,0.00946372239747634,0.461,0.35,0.826,19.7,-3.3,-0.7,1.1666666666666667,0.8,0,SF,Prime
33,49.88507995501003,65,28.1,0.1723076923076923,0.06153846153846154,0.027692307692307693,0.00923076923076923,0.004615384615384615,0.14234875444839856,0.06405693950177936,0.021352313167259784,0.010676156583629892,0.426,0.364,0.782,17.6,-1.9,0.0,2.0,0.8999999999999999,0,PF,Veteran
23,8.626338696268764,69,35.5,0.3130434782608696,0.0391304347826087,0.11304347826086956,0.017391304347826087,0.0014492753623188406,0.07605633802816902,0.21971830985915491,0.03380281690140845,0.0028169014084507044,0.462,0.41,0.863,26.9,2.4,2.7,2.689655172413793,1.3,0,PG,Prime
23,8.626338696268764,31,9.0,0.14838709677419354,0.04838709677419355,0.03870967741935484,0.012903225806451613,0.012903225806451613,0.16666666666666666,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.423,0.294,0.708,24.2,-0.5,0.1,2.0,0.8,0,PG,Prime
26,0.003961073891143875,42,28.5,0.36904761904761907,0.10476190476190476,0.04523809523809524,0.02857142857142857,0.007142857142857143,0.1543859649122807,0.06666666666666667,0.042105263157894736,0.010526315789473684,0.47,0.404,0.842,20.6,2.6,1.4,2.111111111111111,1.5,0,PF,Prime
22,15.500464570394637,74,23.4,0.13108108108108107,0.03918918918918919,0.03783783783783783,0.009459459459459458,0.0013513513513513514,0.12393162393162394,0.11965811965811966,0.029914529914529916,0.004273504273504274,0.443,0.372,0.871,17.9,-0.8,0.5,2.8,0.7999999999999999,0,SG,Rookie
19,48.122842192772254,3,2.7,0.3333333333333333,0.2333333333333333,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.25,0.25,0.8105,21.4,-13.0,0.0,1.7142857142857144,0.0,0,SG,Rookie
24,3.7522128221428903,7,7.4,0.4857142857142857,0.32857142857142857,0.08571428571428572,0.014285714285714287,0.0,0.31081081081081074,0.08108108108108107,0.013513513513513514,0.0,0.667,0.571,0.747,13.7,3.5,0.1,2.0,0.1,0,PF,Prime
27,1.1298351997652707,31,21.8,0.29354838709677417,0.12258064516129032,0.08709677419354839,0.02258064516129032,0.0064516129032258064,0.17431192660550457,0.12385321100917432,0.03211009174311926,0.009174311926605505,0.48,0.283,0.725,18.8,-3.5,-0.3,1.8,0.8999999999999999,0,SF,Prime
27,1.1298351997652707,52,14.7,0.12115384615384615,0.032692307692307694,0.015384615384615385,0.005769230769230769,0.0038461538461538464,0.11564625850340136,0.054421768707483,0.020408163265306124,0.01360544217687075,0.369,0.33,0.795,20.2,-5.2,-0.6,1.0,0.5,0,SF,Prime
21,24.37459044452051,76,15.5,0.0618421052631579,0.031578947368421054,0.010526315789473684,0.006578947368421052,0.002631578947368421,0.15483870967741936,0.05161290322580645,0.03225806451612903,0.012903225806451613,0.495,0.354,0.625,13.0,-2.4,-0.1,1.6,0.7,0,SG,Rookie
27,1.1298351997652707,2,4.0,0.5,0.5,0.25,0.0,0.0,0.25,0.125,0.0,0.0,0.5,0.339,0.0,26.2,-20.7,0.0,0.5,0.0,0,SF,Prime
34,65.01095408088416,78,21.9,0.0782051282051282,0.04871794871794872,0.020512820512820513,0.008974358974358974,0.007692307692307692,0.1735159817351598,0.07305936073059362,0.0319634703196347,0.027397260273972605,0.42,0.391,0.708,11.5,0.5,1.0,2.666666666666667,1.2999999999999998,0,PF,Veteran
24,3.7522128221428903,68,32.6,0.21029411764705883,0.14411764705882354,0.024999999999999998,0.011764705882352941,0.01764705882352941,0.3006134969325153,0.05214723926380368,0.024539877300613498,0.03680981595092024,0.644,0.1,0.733,16.4,2.4,2.4,1.2142857142857144,2.0,0,C,Prime
24,3.7522128221428903,63,23.3,0.17777777777777776,0.07142857142857142,0.014285714285714285,0.0047619047619047615,0.006349206349206349,0.19313304721030042,0.03862660944206008,0.012875536480686695,0.017167381974248927,0.486,0.319,0.739,20.2,-2.2,-0.1,1.125,0.7,0,PF,Prime
35,82.13682820675828,67,30.3,0.17761194029850746,0.04029850746268657,0.1,0.016417910447761197,0.0029850746268656717,0.08910891089108912,0.22112211221122113,0.036303630363036306,0.006600660066006601,0.428,0.385,0.834,16.3,0.9,1.5,4.466666666666667,1.3,0,PG,Veteran
24,3.7522128221428903,67,15.7,0.11044776119402985,0.0417910447761194,0.014925373134328358,0.004477611940298508,0.0029850746268656717,0.17834394904458598,0.06369426751592357,0.01910828025477707,0.012738853503184714,0.446,0.344,0.809,19.5,-0.5,0.4,1.6666666666666667,0.5,0,PF,Prime
32,36.7592058291359,56,17.7,0.12142857142857143,0.04285714285714286,0.03571428571428571,0.008928571428571428,0.0035714285714285718,0.13559322033898305,0.11299435028248588,0.02824858757062147,0.01129943502824859,0.379,0.367,0.787,18.9,-2.6,-0.2,2.2222222222222223,0.7,0,SG,Veteran
22,15.500464570394637,54,18.1,0.12222222222222222,0.04814814814814815,0.016666666666666666,0.007407407407407408,0.007407407407407408,0.143646408839779,0.049723756906077346,0.022099447513812154,0.022099447513812154,0.442,0.367,0.717,16.0,-3.0,-0.3,1.2857142857142858,0.8,0,SF,Rookie
23,8.626338696268764,7,2.9,0.1285714285714286,0.04285714285714286,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.286,0.25,0.5,17.4,-14.4,-0.1,1.7142857142857144,0.0,0,C,Prime
34,65.01095408088416,62,20.0,0.132258064516129,0.1032258064516129,0.03064516129032258,0.004838709677419355,0.0032258064516129032,0.32,0.095,0.015,0.01,0.389,0.334,0.879,19.2,0.6,0.8,1.727272727272727,0.5,0,PF,Veteran
34,65.01095408088416,37,8.1,0.08108108108108109,0.03783783783783783,0.013513513513513514,0.002702702702702703,0.005405405405405406,0.1728395061728395,0.0617283950617284,0.01234567901234568,0.02469135802469136,0.64,0.5,0.778,16.1,-3.0,-0.1,0.7142857142857143,0.30000000000000004,0,C,Veteran
33,49.88507995501003,58,36.8,0.3620689655172414,0.10517241379310344,0.18448275862068964,0.020689655172413793,0.008620689655172414,0.1657608695652174,0.2907608695652174,0.03260869565217391,0.013586956521739132,0.441,0.385,0.867,25.0,5.4,4.0,3.1470588235294117,1.7,0,PG,Veteran
22,15.500464570394637,29,5.7,0.041379310344827586,0.03103448275862069,0.020689655172413793,0.006896551724137932,0.0,0.15789473684210525,0.10526315789473684,0.03508771929824561,0.0,0.405,0.238,0.5,10.9,-3.6,-0.1,2.9999999999999996,0.2,0,PG,Rookie
20,35.24871631864638,63,13.0,0.07619047619047618,0.026984126984126982,0.012698412698412698,0.0047619047619047615,0.0015873015873015873,0.13076923076923078,0.06153846153846154,0.023076923076923075,0.007692307692307693,0.476,0.363,0.698,14.6,-2.6,-0.1,1.6,0.4,0,SG,Rookie
27,1.1298351997652707,43,8.0,0.04883720930232558,0.03255813953488372,0.011627906976744186,0.0069767441860465115,0.002325581395348837,0.175,0.0625,0.0375,0.0125,0.333,0.37,0.667,14.5,-5.3,-0.3,1.0,0.4,0,SG,Prime
30,16.50745757738765,37,5.6,0.03783783783783783,0.032432432432432434,0.010810810810810811,0.002702702702702703,0.002702702702702703,0.2142857142857143,0.07142857142857144,0.01785714285714286,0.01785714285714286,0.435,0.0,0.5,13.8,-7.6,-0.3,1.3333333333333335,0.2,0,PF,Veteran
26,0.003961073891143875,16,4.9,0.0875,0.05625,0.0375,0.025,0.00625,0.18367346938775508,0.12244897959183672,0.08163265306122448,0.02040816326530612,0.303,0.125,0.773,20.6,-7.8,-0.1,2.0,0.5,0,SF,Prime
